3333813285,968106069,333381300,623,,,ENGLEMORE,RD,,CLIFTON PARK,NY,12065,12065-5908
3333814111,394311754,333381400,60,,,APPLETREE,LN,,CLIFTON PARK,NY,12065,12065-2106
3333815207,333381520,333381500,7,,,FIRESTONE,LN,,CLIFTON PARK,NY,12065,12065-1225
3333816106,333381610,333381600,33,,,GREEN MEADOW,DR,,CLIFTON PARK,NY,12065,12065-1836
3333818146,536025537,333381800,435,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-5112
3333820100,333382010,333382000,20,,,COVENTRY,DR,,CLIFTON PARK,NY,12065,12065-1746
3333821205,820628710,333382100,53,,,CASTLE,PNES,,CLIFTON PARK,NY,12065,12065-2130
3334009105,333400910,333400900,947,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1121
3328808101,332880810,332880800,15,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3328810129,566857348,332881000,9,,,WINKEL,WAY,,BALLSTON LAKE,NY,12019,12019-9109
3329011111,270568848,332901100,49,,,GRISSOM,DR,,CLIFTON PARK,NY,12065,12065-7219
3335031021,595781650,333503100,7,,,HEAVENLY,WAY,,CLIFTON PARK,NY,12065,12065-6149
3329012190,351008210,332901200,28,,,SYLVAN,CT,,CLIFTON PARK,NY,12065,12065-5319
3329013106,332901310,332901300,36,,,BARKWOOD,LN,,CLIFTON PARK,NY,12065,12065-6759
3329014309,447249396,332901400,506,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6927
3329015100,332901510,332901500,39,,,CARRIAGE,RD,,CLIFTON PARK,NY,12065,12065-7503
3329016116,986412227,332901600,10,,,ESOPUS,DR,,CLIFTON PARK,NY,12065,12065-4048
3329017113,842901610,332901700,59,,,LONGWOOD,DR,,CLIFTON PARK,NY,12065,12065-7621
3372163019,790880910,337216300,9,,,PROSPECT POINT,LN,,CLIFTON PARK,NY,12065,12065-1008
3353816102,335381610,335381600,37,,,GREEN MEADOW,DR,,CLIFTON PARK,NY,12065,12065-1837
3353820115,241994540,335382000,11,,,COVENTRY,DR,,CLIFTON PARK,NY,12065,12065-1747
3353821229,923115447,335382100,16,,,CASTLE,PNES,,CLIFTON PARK,NY,12065,12065-2128
3373360021,458015010,337336000,24,,,CHATSWORTH,WAY,,CLIFTON PARK,NY,12065,12065-7238
3374009107,337400910,337400900,943,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1121
3373807127,327382010,337380700,14,,,HUCKLEBERRY,LN,,BALLSTON LAKE,NY,12019,12019-1528
3373808151,471873153,337380800,28,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5833
3373810204,337381020,337381000,470,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3803
3373811121,613105320,337381100,5,,,MOUNTAIN LAUREL,,,CLIFTON PARK,NY,12065,12065-2217
3373812100,337381210,337381200,17,,,LONGVIEW,DR,,CLIFTON PARK,NY,12065,12065-2319
3373813107,337381310,337381300,28,,,APPLETREE,LN,,CLIFTON PARK,NY,12065,12065-2123
3373815129,988402010,337381500,14,,,HERITAGE,LN,,CLIFTON PARK,NY,12065,12065-1113
3373818139,2742215,337381800,61,,,GLOUCESTER,ST,,CLIFTON PARK,NY,12065,12065-1640
3373820148,617717309,337382000,7,,,BRISTOL,CT,,CLIFTON PARK,NY,12065,12065-1147
3373821225,599008210,337382100,46,,,MICHELLE,DR,,CLIFTON PARK,NY,12065,12065-1670
3363023011,27089355,336302300,28,,,SANDPIPER,LN,,REXFORD,NY,12148,12148-1386
3363027028,866541037,336302700,15,,,JAROSE,PL,,CLIFTON PARK,NY,12065,12065-7253
3363050036,363229131,336305000,36,,,BLUE JAY,WAY,,REXFORD,NY,12148,12148-1332
3368808112,799249123,336880800,19,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3368809137,822080444,336880900,625,,,MACELROY,RD,,BALLSTON LAKE,NY,12019,12019-2200
3368810167,745074429,336881000,3,,,WINKEL,WAY,,BALLSTON LAKE,NY,12019,12019-9109
3363082038,243985033,336308200,3,,,ROSELAND,CT,,CLIFTON PARK,NY,12065,12065-8721
3369011104,336901110,336901100,1,,,DEVON,CT,,CLIFTON PARK,NY,12065,12065-7217
3369012101,336901210,336901200,24,,,SYLVAN,CT,,CLIFTON PARK,NY,12065,12065-5319
3369013117,527753270,336901300,3,,,HUNTWOOD,DR,,CLIFTON PARK,NY,12065,12065-6704
3369014338,247179329,336901400,508,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6927
3369015111,148946712,336901500,50,,,ALGONQUIN,RD,,CLIFTON PARK,NY,12065,12065-7702
3369016109,336901610,336901600,46,,,STONEY CREEK,DR,,CLIFTON PARK,NY,12065,12065-6638
3369017106,336901710,336901700,18,,,AMITY,PT,,CLIFTON PARK,NY,12065,12065-7509
3369081017,159835112,336908100,7,,,CASTLE,PNES,,CLIFTON PARK,NY,12065,12065-2129
3353069050,781177430,335306900,2,,,CHRISTINAMARIE,DR,,CLIFTON PARK,NY,12065,12065-7732
3371092011,870402510,337109200,6,,,REGAL OAKS,,,CLIFTON PARK,NY,12065,12065-1623
3353807103,335380710,335380700,12,,,HUCKLEBERRY,LN,,BALLSTON LAKE,NY,12019,12019-1528
3353808137,434790954,335380800,24,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5833
3353809214,999129275,335380900,1,,,NORTHEAST,LN,,BALLSTON LAKE,NY,12019,12019-9346
3353811116,55917013,335381100,7,,,MOUNTAIN LAUREL,,,CLIFTON PARK,NY,12065,12065-2217
3353812104,335381210,335381200,15,,,LONGVIEW,DR,,CLIFTON PARK,NY,12065,12065-2319
3353813227,319381320,335381300,623,,,ENGLEMORE,RD,,CLIFTON PARK,NY,12065,12065-5908
3353815105,335381510,335381500,8,,,FIRESTONE,LN,,CLIFTON PARK,NY,12065,12065-1223
3396141015,934941740,339614100,21,,,ROBINSON,ST,,REXFORD,NY,12148,12148-1417
3391107022,679666402,339110700,2,,,SHERMAN OAKS,,,CLIFTON PARK,NY,12065,12065-8722
3391118043,745851255,339111800,47,,,ROLLING BROOK,DR,,CLIFTON PARK,NY,12065,12065-2209
3392628020,414765294,339262800,40,,,TIPPERARY,WAY,,BALLSTON LAKE,NY,12019,12019-2236
3387125012,129751510,338712500,10,,,STERLING HEIGHTS,DR,,CLIFTON PARK,NY,12065,12065-3717
3393807105,339380710,339380700,16,,,HUCKLEBERRY,LN,,BALLSTON LAKE,NY,12019,12019-1528
3393808102,339380810,339380800,7,,S,BARNEY,RD,,CLIFTON PARK,NY,12065,12065-5844
3393810111,268901810,339381000,476,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3803
3393811118,352881210,339381100,3,,,MOUNTAIN LAUREL,,,CLIFTON PARK,NY,12065,12065-2217
3393812115,663147838,339381200,11,,,LONGVIEW,DR,,CLIFTON PARK,NY,12065,12065-2319
3393815107,339381510,339381500,4,,,STONEGATE,RD,,BALLSTON LAKE,NY,12019,12019-9301
3393816266,12071351,339381600,13,,,GREEN MEADOW,DR,,CLIFTON PARK,NY,12065,12065-1833
3393818108,339381810,339381800,5,,,BROOKLINE,DR,,CLIFTON PARK,NY,12065,12065-1116
3394009112,500256310,339400900,941,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1121
3388808109,338880810,338880800,21,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3388809106,338880910,338880900,618,,,MACELROY,RD,,BALLSTON LAKE,NY,12019,12019-2202
3388811106,338881110,338881100,52,,,ASHDOWN,RD,,BALLSTON LAKE,NY,12019,12019-2313
3389011100,338901110,338901100,3,,,DEVON,CT,,CLIFTON PARK,NY,12065,12065-7217
3389012107,338901210,338901200,22,,,SYLVAN,CT,,CLIFTON PARK,NY,12065,12065-5319
3389013104,338901310,338901300,25,,,BARKWOOD,LN,,CLIFTON PARK,NY,12065,12065-6738
3389014254,880918310,338901400,509,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6928
3389015108,338901510,338901500,76,,,LONGWOOD,DR,,CLIFTON PARK,NY,12065,12065-7622
3389016114,140139204,338901600,10,,,ARBOR,LN,,CLIFTON PARK,NY,12065,12065-5911
3389017102,338901710,338901700,2,,,BRENDEN,CT,,CLIFTON PARK,NY,12065,12065-7628
3377103068,200914525,337710300,8,,,ROCKLEDGE,CT,,BALLSTON LAKE,NY,12019,12019-1587
3377113000,26642510,337711300,558,,,KINNS,RD,,CLIFTON PARK,NY,12065,12065-1719
3377119011,372539340,337711900,5,,,KNOLLWOOD,DR,,BALLSTON LAKE,NY,12019,12019-1424
3419093014,41381810,341909310,9,,,CHANDLER,DR,,BALLSTON LAKE,NY,12019,12019-1335
3419121086,666366871,341912100,3,,,PARTRIDGE,GLN,,REXFORD,NY,12148,12148-1343
3419131055,710123583,341913100,6,,,HIGHLAND OAKS,,,CLIFTON PARK,NY,12065,12065-8748
3413807103,341380710,341380700,18,,,HUCKLEBERRY,LN,,BALLSTON LAKE,NY,12019,12019-1528
3413808119,588171812,341380800,37,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5837
3413809134,572947911,341380900,174,,,WOOD DALE,DR,,BALLSTON LAKE,NY,12019,12019-9335
3413810119,551259510,341381000,480,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3803
3413811116,938190454,341381100,1,,,MOUNTAIN LAUREL,,,CLIFTON PARK,NY,12065,12065-2217
3413812104,341381210,341381200,585,,,GROOMS,RD,,CLIFTON PARK,NY,12065,12065-5903
3413814135,354082310,341381400,5,,,GREENSBORO,BLVD,,CLIFTON PARK,NY,12065,12065-1244
3413815141,205225509,341381500,19,B,,WOODCLIFFE,DR,,CLIFTON PARK,NY,12065,12065-1911
3413818106,341381810,341381800,5,,,BROOKLINE,DR,,CLIFTON PARK,NY,12065,12065-1116
3413821112,931400910,341382100,376,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1429
3414009101,341400910,341400900,938,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1124
3408808107,340880810,340880800,23,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3408809104,340880910,340880900,637,,,MACELROY,RD,,BALLSTON LAKE,NY,12019,12019-2200
3409011108,340901110,340901100,5,,,DEVON,CT,,CLIFTON PARK,NY,12065,12065-7217
3409012105,340901210,340901200,20,,,SYLVAN,LN,,CLIFTON PARK,NY,12065,12065-5325
3409013111,106323152,340901300,46,,,BARKWOOD,LN,,CLIFTON PARK,NY,12065,12065-6759
3409014412,883642610,340901400,510,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6928
3409015142,667381710,340901500,45,,,CARRIAGE,RD,,CLIFTON PARK,NY,12065,12065-7503
3409017146,133261510,340901700,8,,,BRENDEN,CT,,CLIFTON PARK,NY,12065,12065-7628
3423057035,805491,342305700,25,,,JAROSE,PL,,CLIFTON PARK,NY,12065,12065-7253
3405047013,579380910,340504700,651,,,WAITE,RD,,CLIFTON PARK,NY,12065,12065-1513
3417904023,284137554,341790400,17,,,STONEY HEIGHTS,CT,,CLIFTON PARK,NY,12065,12065-1751
3413165020,900982742,341316500,7,,,JAROSE,PL,,CLIFTON PARK,NY,12065,12065-7253
3432448026,498359706,343244800,2,,,LEAH,CT,,BALLSTON LAKE,NY,12019,12019-1729
3433057047,10048005,343305700,22,,,MICHELLE,DR,,CLIFTON PARK,NY,12065,12065-1670
3433106018,621381310,343310600,67,,,BLUE JAY,WAY,,REXFORD,NY,12148,12148-1333
3433807109,343380710,343380700,20,,,HUCKLEBERRY,LN,,BALLSTON LAKE,NY,12019,12019-1528
3433808115,924626710,343380800,35,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5837
3433809112,984198455,343380900,176,,,WOOD DALE,DR,,BALLSTON LAKE,NY,12019,12019-9335
3433810115,331789589,343381000,484,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3803
3433811112,950261232,343381100,44,,,ROLLING BROOK,DR,,CLIFTON PARK,NY,12065,12065-2223
3433812100,343381210,343381200,22,,,STONY BROOK,DR,,REXFORD,NY,12148,12148-1609
3433813125,256204763,343381300,36,,,APPLETREE,LN,,CLIFTON PARK,NY,12065,12065-2123
3433814113,759916110,343381400,472,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3803
3433815129,192842612,343381500,19,A,,WOODCLIFFE,DR,,CLIFTON PARK,NY,12065,12065-1911
3433816117,588533818,343381600,41,,,GREEN MEADOW,DR,,CLIFTON PARK,NY,12065,12065-1837
3433818148,587127510,343381800,10,,,WILD FLOWER,WAY,,CLIFTON PARK,NY,12065,12065-5744
3433821118,94962343,343382100,9,,,HERON,PL,,REXFORD,NY,12148,12148-1379
3434009107,343400910,343400900,939,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1121
3447045037,666903010,344704500,14,,,KINGS,CT,,CLIFTON PARK,NY,12065,12065-5291
3428808112,599488510,342880800,20,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3428809262,745315125,342880900,633,,,MACELROY,RD,,BALLSTON LAKE,NY,12019,12019-2200
3429011159,228552435,342901100,8,,,DEVON,CT,,CLIFTON PARK,NY,12065,12065-7217
3429012101,342901210,342901200,18,,,SYLVAN,LN,,CLIFTON PARK,NY,12065,12065-5326
3429013108,342901310,342901300,48,,,BARKWOOD,LN,,CLIFTON PARK,NY,12065,12065-6759
3429014392,849894457,342901400,511,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6926
3429015111,449497455,342901500,47,,,CARRIAGE,RD,,CLIFTON PARK,NY,12065,12065-7503
3429016109,342901610,342901600,54,,,ESOPUS,DR,,CLIFTON PARK,NY,12065,12065-4049
3429017222,395906327,342901700,6,,,BRENDEN,CT,,CLIFTON PARK,NY,12065,12065-7628
3429018112,173839123,342901800,29,,,KARA,LN,,CLIFTON PARK,NY,12065,12065-6042
3437407016,274292050,343740700,18,,,ADDISON,WAY,,REXFORD,NY,12148,12148-1390
3443171018,636400210,344317100,19,,,NADLER,RD,,CLIFTON PARK,NY,12065,12065-2121
3468808132,546902110,346880800,18,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3468809102,346880910,346880900,627,,,MACELROY,RD,,BALLSTON LAKE,NY,12019,12019-2200
3457022000,402107625,345702200,42,A,,BRADT,RD,,REXFORD,NY,12148,12148-1144
3469011115,883309674,346901100,4,,,DEVON,CT,,CLIFTON PARK,NY,12065,12065-7217
3469012149,836573922,346901200,14,,,SYLVAN,LN,,CLIFTON PARK,NY,12065,12065-5327
3469013128,155437355,346901300,33,,,BARKWOOD,LN,,CLIFTON PARK,NY,12065,12065-6761
3469015195,749767888,346901500,44,,,CARRIAGE,RD,,CLIFTON PARK,NY,12065,12065-7504
3469016110,650145833,346901600,41,,,ESOPUS,DR,,CLIFTON PARK,NY,12065,12065-4052
3469017108,346901710,346901700,104,,,OLD COACH,RD,,CLIFTON PARK,NY,12065,12065-7617
3453807105,345380710,345380700,29,,,ASHLEY,DR,,BALLSTON LAKE,NY,12019,12019-1539
3453808111,920642510,345380800,33,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5837
3453809127,990617976,345380900,172,,,WOOD DALE,DR,,BALLSTON LAKE,NY,12019,12019-9335
3453810139,369765410,345381000,485,B,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3808
3453811109,345381110,345381100,2,,,BRIAR PATCH,CT,,CLIFTON PARK,NY,12065,12065-2219
3453813112,651127503,345381300,5,,,ROYAL OAK,DR,,CLIFTON PARK,NY,12065,12065-5102
3453814119,290620319,345381400,13,,,KINGSWOOD,DR,,CLIFTON PARK,NY,12065,12065-5108
3453816113,142994943,345381600,46,,,BROOKLINE,DR,,CLIFTON PARK,NY,12065,12065-1134
3453818108,345381810,345381800,4,,,STRATFORD,CT,,CLIFTON PARK,NY,12065,12065-1744
3453821258,314469651,345382100,10,,,CASTLE,PNES,,CLIFTON PARK,NY,12065,12065-2128
3454009103,345400910,345400900,935,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1121
3448809124,498400620,344880900,639,,,MACELROY,RD,,BALLSTON LAKE,NY,12019,12019-2200
3449011100,344901110,344901100,6,,,DEVON,CT,,CLIFTON PARK,NY,12065,12065-7217
3449012116,191402210,344901200,16,,,SYLVAN,LN,,CLIFTON PARK,NY,12065,12065-5326
3449014325,524130305,344901400,512,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6926
3449015126,742617251,344901500,38,,,CARRIAGE,RD,,CLIFTON PARK,NY,12065,12065-7504
3449016132,253624501,344901600,52,,,ESOPUS,DR,,CLIFTON PARK,NY,12065,12065-4049
3449017193,71062141,344901700,4,,,BRENDEN,CT,,CLIFTON PARK,NY,12065,12065-7628
3449018118,270510630,344901800,52,,,ARCHER,DR,,CLIFTON PARK,NY,12065,12065-7444
3461001019,869381610,346100100,13,,,RYAN,CT,,CLIFTON PARK,NY,12065,12065-5123
3473807110,259265041,347380700,27,,,ASHLEY,DR,,BALLSTON LAKE,NY,12019,12019-1539
3473808117,731644610,347380800,31,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5837
3473809105,347380910,347380900,52,,,SWEET BRIER,DR,,BALLSTON LAKE,NY,12019,12019-1409
3473810153,667381310,347381000,481,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3808
3473811114,748395412,347381100,4,,,BRIAR PATCH,CT,,CLIFTON PARK,NY,12065,12065-2219
3473812200,347381220,347381200,43,,,CANTERBURY,RD,,CLIFTON PARK,NY,12065,12065-1731
3473813118,339387235,347381300,25,,,ROYAL OAK,DR,,CLIFTON PARK,NY,12065,12065-5102
3473815112,370493410,347381500,18,,,FRIAR TUCK,CT,,CLIFTON PARK,NY,12065,12065-1730
3473820113,552901510,347382000,65,,,CASTLE,PNES,,CLIFTON PARK,NY,12065,12065-2130
3473821209,347382120,347382100,41,,,SPRUCE,ST,,CLIFTON PARK,NY,12065,12065-1143
3474009118,164987410,347400900,936,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1124
3493808122,231338910,349380800,29,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5837
3493809129,934882310,349380900,50,,,SWEET BRIER,DR,,BALLSTON LAKE,NY,12019,12019-1409
3493810122,208395618,349381000,491,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3808
3493811101,349381110,349381100,6,,,BRIAR PATCH,CT,,CLIFTON PARK,NY,12065,12065-2219
3493812117,321303617,349381200,14,,,LONGVIEW,DR,,CLIFTON PARK,NY,12065,12065-2325
3493813105,349381310,349381300,43,,,APPLETREE,LN,,CLIFTON PARK,NY,12065,12065-2122
3493814102,349381410,349381400,19,,,KINGSWOOD,DR,,CLIFTON PARK,NY,12065,12065-5107
3493815109,349381510,349381500,4,,,CLIFTON PINES,DR,,CLIFTON PARK,NY,12065,12065-3631
3493816106,349381610,349381600,7,,,WILDWOOD,CT,,CLIFTON PARK,NY,12065,12065-2736
3493817103,349381710,349381700,14,,,WOODS,WAY,,CLIFTON PARK,NY,12065,12065-2032
3493818128,824749810,349381800,70,,,GLOUCESTER,ST,,CLIFTON PARK,NY,12065,12065-1666
3493820164,884133727,349382000,36,,,TORREY,PNES,,CLIFTON PARK,NY,12065,12065-1142
3493821214,525381310,349382100,6,,,HERON,PL,,REXFORD,NY,12148,12148-1380
3494009105,349400910,349400900,934,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1124
3488808110,408880910,348880800,16,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3488809117,360772113,348880900,643,,,MACELROY,RD,,BALLSTON LAKE,NY,12019,12019-2200
3477016053,388766017,347701600,58,,,ARCHER,DR,,CLIFTON PARK,NY,12065,12065-7444
3489011102,348901110,348901100,2,,,DEVON,CT,,CLIFTON PARK,NY,12065,12065-7217
3489012154,225403130,348901200,12,,,SYLVAN,LN,,CLIFTON PARK,NY,12065,12065-5327
3489014514,869658398,348901400,516,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6925
3489015137,763698009,348901500,46,,,CARRIAGE,RD,,CLIFTON PARK,NY,12065,12065-7504
3489016107,348901610,348901600,45,,,ESOPUS,DR,,CLIFTON PARK,NY,12065,12065-4052
3489018110,866901510,348901800,31,,,KARA,LN,,CLIFTON PARK,NY,12065,12065-6042
3489077020,99249849,348907700,507,,,KINNS,RD,,CLIFTON PARK,NY,12065,12065-2115
3489161036,309397780,348916100,13,,,WISHING WELL,LN,,REXFORD,NY,12148,12148-1454
3472111017,979219609,347211100,8,,,TIPPERARY,WAY,,BALLSTON LAKE,NY,12019,12019-2236
3478570001,589252937,347857000,24,,,NOTT,RD,,REXFORD,NY,12148,12148-1348
3472859003,768185106,347285900,942,,,MAIN,ST,,CLIFTON PARK,NY,12065,12065-1004
3503038018,734030329,350303800,24,,,JAROSE,PL,,CLIFTON PARK,NY,12065,12065-7256
3508808216,620286395,350880800,14,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3508810127,692363010,350881000,3,,,BRIAN,DR,,REXFORD,NY,12148,12148-1415
3508811124,62801917,350881100,13,,,FOX FIRE,BND,,CLIFTON PARK,NY,12065,12065-1026
3509011100,350901110,350901100,57,,,GRISSOM,DR,,CLIFTON PARK,NY,12065,12065-7218
3509012107,350901210,350901200,10,,,SYLVAN,LN,,CLIFTON PARK,NY,12065,12065-5327
3509013186,758747403,350901300,44,,,BARKWOOD,LN,,CLIFTON PARK,NY,12065,12065-6759
3509014414,380401220,350901400,517,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6926
3509015108,350901510,350901500,40,,,CARRIAGE,RD,,CLIFTON PARK,NY,12065,12065-7504
3509016114,235713735,350901600,44,,,ESOPUS,DR,,CLIFTON PARK,NY,12065,12065-4049
3509017273,527891510,350901700,5214,,,FOREST POINT,DR,S,CLIFTON PARK,NY,12065,12065-6828
3509018127,976532014,350901800,2,,,TOMS,WAY,,CLIFTON PARK,NY,12065,12065-7450
3512351024,353713329,351235100,636,,,ROUTE 146A,,,CLIFTON PARK,NY,12065,12065-1607
3517016048,678060522,351701600,11,,,HIDDEN CREST,CT,,CLIFTON PARK,NY,12065,12065-5925
3517041023,569470740,351704100,6,,,SUNDIAL,PL,,CLIFTON PARK,NY,12065,12065-8741
3513807114,73686122,351380700,23,,,ASHLEY,DR,,BALLSTON LAKE,NY,12019,12019-1539
3513808111,233056197,351380800,27,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5837
3513809118,474410112,351380900,48,,,SWEET BRIER,DR,,BALLSTON LAKE,NY,12019,12019-1409
3513810120,315172500,351381000,495,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3808
3513811118,733588356,351381100,8,,,BRIAR PATCH,CT,,CLIFTON PARK,NY,12065,12065-2219
3513812106,351381210,351381200,7,,,MOUNTAIN,WAY,,CLIFTON PARK,NY,12065,12065-2013
3513813103,351381310,351381300,14,,,NOTTINGHAM,WAY,N,CLIFTON PARK,NY,12065,12065-1728
3513814100,351381410,351381400,14,,,KINGSWOOD,DR,,CLIFTON PARK,NY,12065,12065-5106
3513815107,351381510,351381500,4,,,MEADOW VALLEY,DR,,CLIFTON PARK,NY,12065,12065-2005
3513816104,351381610,351381600,23,,,GREEN MEADOW,DR,,CLIFTON PARK,NY,12065,12065-1836
3513817110,620874724,351381700,6,,,SHADOWBROOK,DR,,CLIFTON PARK,NY,12065,12065-2913
3513818117,742760420,351381800,7,,,BROOKLINE,DR,,CLIFTON PARK,NY,12065,12065-1116
3513819114,213812944,351381900,5,,,BURNING BUSH,BLVD,,BALLSTON LAKE,NY,12019,12019-9351
3513820117,568566232,351382000,35,,,CASTLE,PNES,,CLIFTON PARK,NY,12065,12065-2130
3513821203,351382120,351382100,10,,,HERON,PL,,REXFORD,NY,12148,12148-1380
3514009112,351400911,351400900,931,,,RIVERVIEW,RD,,REXFORD,NY,12148,12148-1121
3503022038,726636413,350302200,6,,,NORTHGATE,CT,,CLIFTON PARK,NY,12065,12065-8739
3533094015,608493710,353309400,48,,,LIBERTY,WAY,,CLIFTON PARK,NY,12065,12065-6780
3533506029,41173685,353350600,22,,,CHATSWORTH,WAY,,CLIFTON PARK,NY,12065,12065-7238
3533808108,353380810,353380800,25,,,VALDEPENAS,LN,,CLIFTON PARK,NY,12065,12065-5837
3533809114,153683917,353380900,46,,,SWEET BRIER,DR,,BALLSTON LAKE,NY,12019,12019-1409
3539109015,455722913,353910900,8,,,HUNTER HILL,RD,,BALLSTON LAKE,NY,12019,12019-2326
3533810108,353381010,353381000,503,,,MOE,RD,,CLIFTON PARK,NY,12065,12065-3821
3533811132,911273000,353381100,10,,,BRIAR PATCH,CT,,CLIFTON PARK,NY,12065,12065-2219
3533812111,47263359,353381200,4,,,WINDING,RDG,,CLIFTON PARK,NY,12065,12065-2022
3533813109,353381310,353381300,1,,,ROYAL OAK,DR,,CLIFTON PARK,NY,12065,12065-5102
3533815103,345381510,353381500,45,,,ROLLING BROOK,DR,,CLIFTON PARK,NY,12065,12065-2210
3533816119,842939259,353381600,21,,,GREEN MEADOW,DR,,CLIFTON PARK,NY,12065,12065-1836
3533817107,353381710,353381700,24,,,CROWN,PT,,BALLSTON LAKE,NY,12019,12019-1504
3533818104,353381810,353381800,40,,,GLOUCESTER,ST,,CLIFTON PARK,NY,12065,12065-1638
3533819110,95141610,353381900,47,,,ROLLING BROOK,DR,,CLIFTON PARK,NY,12065,12065-2209
3533820113,660287824,353382000,9,,,COVENTRY,DR,,CLIFTON PARK,NY,12065,12065-1747
3533821101,353382110,353382100,572,,,CLIFTON PARK CTR,RD,,CLIFTON PARK,NY,12065,12065-4837
3523009013,214232131,352300900,33,,,KARA,LN,,CLIFTON PARK,NY,12065,12065-6042
3528808105,352880810,352880800,12,,,MAPLE,RDG,,BALLSTON LAKE,NY,12019,12019-9220
3528809102,352880910,352880900,655,,,MACELROY,RD,,BALLSTON LAKE,NY,12019,12019-2201
3528810310,615523320,352881000,5,,,WINKEL,WAY,,BALLSTON LAKE,NY,12019,12019-9109
3529011106,352901110,352901100,59,,,GRISSOM,DR,,CLIFTON PARK,NY,12065,12065-7218
3529012103,352901210,352901200,8,,,SYLVAN,LN,,CLIFTON PARK,NY,12065,12065-5327
3529013100,352901310,352901300,31,,,BARKWOOD,LN,,CLIFTON PARK,NY,12065,12065-6761
3529014269,795340951,352901400,518,,,FOXWOOD,DR,,CLIFTON PARK,NY,12065,12065-6926
3529015140,11734154,352901500,48,,,CARRIAGE,RD,,CLIFTON PARK,NY,12065,12065-7504
3529016110,252689125,352901600,43,,,ESOPUS,DR,,CLIFTON PARK,NY,12065,12065-4052
3529017117,363501105,352901700,5215,,,FOREST POINT,DR,S,CLIFTON PARK,NY,12065,12065-6828
3529018123,562627010,352901800,9,,,DENNIS,DR,,CLIFTON PARK,NY,12065,12065-6040
3531029010,167646240,353102900,5,,,CATHYWOOD,CT,,CLIFTON PARK,NY,12065,12065-8728
3531079010,877230457,353107900,26,,,MICHELLE,DR,,CLIFTON PARK,NY,12065,12065-1670
3531149026,27657225,353114900,88,,,BLUE JAY,WAY,,REXFORD,NY,12148,12148-1340
3531167006,275642810,353116700,754,,,CARLTON,RD,,CLIFTON PARK,NY,12065,12065-1024
3563115009,563381410,356311500,622,,,GROOMS,RD,,CLIFTON PARK,NY,12065,12065-5900
3545015024,731659982,354501500,19,,,ASTER,DR,,REXFORD,NY,12148,12148-1519
3545021013,67381410,354502100,69,,,BLUE JAY,WAY,,REXFORD,NY,12148,12148-1333
3545071013,355703026,354507100,7,,,OAKHURST,CT,,CLIFTON PARK,NY,12065,12065-8718
3553127015,105714345,355312700,15,,,STABLEGATE,DR,,CLIFTON PARK,NY,12065,12065-6796
